"name","street","street2","city","state_id","zip","country_id","phone","mobile","email","website","lang","salesperson","pricelist","supplier currency","account receivable","account payable","tax id","company_id","company_type"
"Công ty TNHH Trần Hà Trúc Ân","số 483, đường Vũ Vũ Ðinh","phường Phú Hữu, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","02037378944","0978615442","hotro@tranhatrucan.vn","tranhatrucan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0318066964","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Lâm Đại Trà","số 541, xóm 5","thôn Trọng Thạch, xã Trung Lập, huyện Vĩnh Bảo","Hải Phòng","VN-HP","180000","84","022554356445","0979617408","hotro@vulamdaitra.vn","vulamdaitra.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0230503143","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Hoài","số 491, đường Vũ Bằng Thục","phường Tân Chính, quận Thanh Khê","Đà Nẵng","VN-DN","550000","84","02367380966","0994488683","hotro@vuhoai.vn","vuhoai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0410459036","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Tiến An Kỳ","số 338, xóm 1","thôn Nhật Trâm, xã Tân Thạnh Đông, huyện Củ Chi","Hồ Chí Minh","VN-SG","700000","84","0247303716","0968520371","hotro@phamtienanky.vn","phamtienanky.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0349718356","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Nhã","số 506, đường Hạnh Duyên","thị trấn Phong Điền, huyện Phong Điền","Cần Thơ","VN-CT","900000","84","029244565824","0905049254","hotro@trannha.vn","trannha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1869902189","UIT.IS336.L12.4","company"
"Công ty TNHH Đỗ Miên Huy","số 732, xóm 10","thôn 8, xã Hòa Phước, huyện Hòa Vang","Đà Nẵng","VN-DN","550000","84","023654156595","0897094808","hotro@domienhuy.vn","domienhuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0497640622","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Khoa Chiến","số 235, xóm 2","thôn 6, xã Tân Thạnh Đông, huyện Củ Chi","Hồ Chí Minh","VN-SG","700000","84","02727123049","0887627333","hotro@nguyenkhoachien.vn","nguyenkhoachien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0392728526","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Kỳ Trang","số 213, xóm 9","thôn 6, xã Phú Cường, huyện Sóc Sơn","Hà Nội","VN-HN","100000","84","0243729260","0999142922","hotro@hoangkytrang.vn","hoangkytrang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0154887765","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Tân Ðài","số 113, đường Bùi Luân Chiến","phường Trường Thạnh, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","02607364843","0990455370","hotro@letanðai.vn","letanðai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0331405412","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Tuấn","số 350, đường Phạm Thiên Chí","phường Hòa Thọ Đông, quận Cẩm Lệ","Đà Nẵng","VN-DN","550000","84","023666916560","0888403056","hotro@nguyentuan.vn","nguyentuan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0413687316","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Phong","số 218, hẻm Lan Quý","đường Võ Võ Kiến, phường Xuân Hà, quận Thanh Khê","Đà Nẵng","VN-DN","550000","84","023644572311","0981978841","hotro@lephong.vn","lephong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0453211704","UIT.IS336.L12.4","company"
"Công ty TNHH Ty Khánh Tường Mạnh","số 136, xóm 10","thôn Thắng Duyên, xã Bình Chánh, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","02547364990","0979898307","hotro@tykhanhtuongmanh.vn","tykhanhtuongmanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0390736520","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thương Duy Quỳnh","số 442, xóm 5","thôn Ðoàn Thiên, xã Bắc Phú, huyện Sóc Sơn","Hà Nội","VN-HN","100000","84","0243716033","0992605074","hotro@nguyenthuongduyquynh.vn","nguyenthuongduyquynh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0119323369","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Bình","số 352, hẻm 76","đường Duy Ngọc, thị trấn Tân Túc, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","02997348348","0889194687","hotro@huynhbinh.vn","huynhbinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0335373557","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hà","số 676, hẻm 29","đường Tuyến Nhã, phường Bình Hưng Hòa A, quận Bình Tân","Hồ Chí Minh","VN-SG","700000","84","02997183830","0889707655","hotro@nguyenha.vn","nguyenha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0330074090","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hiển Phú","số 26, xóm 10","thôn 10, xã Xuân Giang, huyện Sóc Sơn","Hà Nội","VN-HN","100000","84","024777924296","0890065973","hotro@nguyenhienphu.vn","nguyenhienphu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0123984920","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Ngà Võ Khởi","số 856, xóm Khôi Vạn","thôn 4, xã Xuân Thới Thượng, huyện Hóc Môn","Hồ Chí Minh","VN-SG","700000","84","02444562964","0945148069","hotro@tranngavokhoi.vn","tranngavokhoi.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0364650387","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Ban","số 865, đường Võ Trà Nhật","phường 6, quận Gò Vấp","Hồ Chí Minh","VN-SG","700000","84","02753765306","0889643266","hotro@huynhban.vn","huynhban.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0355063465","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Ngọc","số 41, đường Trần Lộc Tịnh","phường Bình Hưng Hòa B, quận Bình Tân","Hồ Chí Minh","VN-SG","700000","84","02743902349","0933973897","hotro@hoangngoc.vn","hoangngoc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0398329494","UIT.IS336.L12.4","company"
"Công ty TNHH Bùi Nghĩa","số 555, hẻm Liên Lập","đường Vũ Phú Việt, phường An Lạc, quận Bình Tân","Hồ Chí Minh","VN-SG","700000","84","025745014977","0950755570","hotro@buinghia.vn","buinghia.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0357602247","UIT.IS336.L12.4","company"
"Công ty TNHH Phan Thống Lệ Ánh","số 652, đường Từ Cần Thiếu","phường Long Bình, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","02067357811","0955108330","hotro@phanthongleanh.vn","phanthongleanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0387891617","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Thiệu","số 454, đường Huỳnh Thái Giáng","phường Mai Động, quận Hoàng Mai","Hà Nội","VN-HN","100000","84","02462961809","0895640144","hotro@lethieu.vn","lethieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0187849772","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Cảnh Thường","số 648, xóm 9","thôn Thương Bá, xã Thái Hòa, huyện Ba Vì","Hà Nội","VN-HN","100000","84","0247399761","0965105096","hotro@hoangcanhthuong.vn","hoangcanhthuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0126496042","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Quang Nhã","số 104, đường Nguyễn Đại Tùng","phường Hiệp Bình Chánh, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","02063966407","0903334855","hotro@nguyenquangnha.vn","nguyenquangnha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0361312777","UIT.IS336.L12.4","company"
"Công ty TNHH Dương Tiên Lập Nhất","số 115, xóm 1","thôn 6, xã Phù Đổng, huyện Gia Lâm","Hà Nội","VN-HN","100000","84","02444570029","0992990030","hotro@duongtienlapnhat.vn","duongtienlapnhat.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0114604437","UIT.IS336.L12.4","company"
"Công ty TNHH Lăng Cường Đan","số 837, xóm 5","thôn 9, xã Vạn Phúc, huyện Thanh Trì","Hà Nội","VN-HN","100000","84","0243619207","0906421422","hotro@langcuongdan.vn","langcuongdan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0153082237","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Lan","số 748, hẻm Xuân Khởi","đường Ngạn Khải, phường Tân Mai, quận Hoàng Mai","Hà Nội","VN-HN","100000","84","0243754416","0884727592","hotro@nguyenlan.vn","nguyenlan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0199806972","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Trúc Tín Toàn","số 590, đường Nguyễn Ðình Huy","phường Điện Biên, quận Ba Đình","Hà Nội","VN-HN","100000","84","02454074482","0935420594","hotro@nguyentructintoan.vn","nguyentructintoan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0176194941","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Phước","số 238, xóm 10","thôn 8, xã Tân Hiệp, huyện Hóc Môn","Hồ Chí Minh","VN-SG","700000","84","0258777942218","0939681435","hotro@nguyenphuoc.vn","nguyenphuoc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0352017352","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Vinh","số 371, xóm Bích Cẩm","thôn 10, xã Hoàng Động, huyện Thủy Nguyên","Hải Phòng","VN-HP","180000","84","022545008790","0936153932","hotro@phamvinh.vn","phamvinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0268549043","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Khuyên Tuyền Uy","số 20, xóm 5","thôn 10, xã Thạch Hòa, huyện Thạch Thất","Hà Nội","VN-HN","100000","84","024777946089","0879608419","hotro@nguyenkhuyentuyenuy.vn","nguyenkhuyentuyenuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0110964996","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thạch Tâm Huy","số 263, đường Trần Đại Hiệp","phường Tân Sơn Nhì, quận Tân Phú","Hồ Chí Minh","VN-SG","700000","84","02347198607","0961061924","hotro@nguyenthachtamhuy.vn","nguyenthachtamhuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0335940136","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Châu Nghi Thu","số 514, đường Trần Nhất Thanh","phường 8, quận Gò Vấp","Hồ Chí Minh","VN-SG","700000","84","027754160721","0959485907","hotro@nguyenchaunghithu.vn","nguyenchaunghithu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0337259259","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Châu Mỹ","số 371, đường Dương Hạ Hưng","phường Thạch Bàn, quận Long Biên","Hà Nội","VN-HN","100000","84","0247317174","0996755821","hotro@huynhchaumy.vn","huynhchaumy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0116645709","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Hạ Đình","số 957, đường Đan Danh","phường 3, quận Quận 4","Hồ Chí Minh","VN-SG","700000","84","02637111875","0880716480","hotro@hoanghadinh.vn","hoanghadinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0398746937","UIT.IS336.L12.4","company"
"Công ty TNHH Viên Doanh Nhã","số 603, xóm 6","thôn 5, xã Tiên Dương, huyện Đông Anh","Hà Nội","VN-HN","100000","84","02445069285","0995961654","hotro@viendoanhnha.vn","viendoanhnha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0159163744","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Ðạo Việt Bội","số 333, hẻm 70","đường Quang Thiếu, phường 5, quận Quận 3","Hồ Chí Minh","VN-SG","700000","84","02087183059","0940629875","hotro@hoangðaovietboi.vn","hoangðaovietboi.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0399510855","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Lĩnh Tịnh","số 441, đường Lê Thi Hoa","phường Hòa Khánh Bắc, quận Liên Chiểu","Đà Nẵng","VN-DN","550000","84","02363716388","0894155207","hotro@vulinhtinh.vn","vulinhtinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0414869446","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Phú Tấn","số 140, đường Nguyễn Anh Tài","phường Mỹ Đình 2, quận Nam Từ Liêm","Hà Nội","VN-HN","100000","84","02454340249","0902113989","hotro@tranphutan.vn","tranphutan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0165705065","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Xuân","số 398, xóm 4","thôn 2, xã Thiên Hương, huyện Thủy Nguyên","Hải Phòng","VN-HP","180000","84","02257321897","0945516239","hotro@nguyenxuan.vn","nguyenxuan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0280161752","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hòa Hoa","số 675, hẻm 17","đường Võ Đức Hiểu, phường Bình Chiểu, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","02627376530","0991995595","hotro@nguyenhoahoa.vn","nguyenhoahoa.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0364600704","UIT.IS336.L12.4","company"
