"name","street","street2","city","state_id","zip","country_id","phone","mobile","email","website","lang","salesperson","pricelist","supplier currency","account receivable","account payable","tax id"
"Công ty TNHH Nguyễn Duyên Vi Trân","số 705, đường Nguyễn Cao Chế, phường Mỹ Đình 2, quận Nam Từ Liêm, thành phố Hà Nội","số 705, đường Nguyễn Cao Chế, phường Mỹ Đình 2, quận Nam Từ Liêm","thành phố Hà Nội","VN-HN","100000","VN","0247188301","0967299525","hotro@nguyenduyenvitran.vn","nguyenduyenvitran.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0141333870"
"Công ty TNHH Nguyễn Quốc Phong Phúc","số 408, đường Sỹ Hoa, phường Phúc Tân, quận Hoàn Kiếm, thành phố Hà Nội","số 408, đường Sỹ Hoa, phường Phúc Tân, quận Hoàn Kiếm","thành phố Hà Nội","VN-HN","100000","VN","0247136116","0991889210","hotro@nguyenquocphongphuc.vn","nguyenquocphongphuc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0153150453"
"Công ty TNHH Trần Oanh Trung Ðăng","số 404, đường Vũ Hạ Trọng, phường Ô Chợ Dừa, quận Đống Đa, thành phố Hà Nội","số 404, đường Vũ Hạ Trọng, phường Ô Chợ Dừa, quận Đống Đa","thành phố Hà Nội","VN-HN","100000","VN","02466727028","0866180927","hotro@tranoanhtrungðang.vn","tranoanhtrungðang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0162607490"
"Công ty TNHH Hoàng Hà Trung Chính","số 178, xóm 7, thôn Ái Thiếu, xã Tân Kiên, huyện Bình Chánh, thành phố Hồ Chí Minh","số 178, xóm 7, thôn Ái Thiếu, xã Tân Kiên, huyện Bình Chánh","thành phố Hồ Chí Minh","VN-SG","700000","VN","0232777985850","0999233124","hotro@hoanghatrungchinh.vn","hoanghatrungchinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0352677995"
"Công ty TNHH Vũ Mộng","số 173, đường Nguyễn Thế Quảng, phường An Lợi Đông, quận Quận 2, thành phố Hồ Chí Minh","số 173, đường Nguyễn Thế Quảng, phường An Lợi Đông, quận Quận 2","thành phố Hồ Chí Minh","VN-SG","700000","VN","027024687510","0878205907","hotro@vumong.vn","vumong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0339553417"
"Công ty TNHH Trần Ðường Công Nghi","số 281, xóm 1, thôn 9, xã Vĩnh Lộc B, huyện Bình Chánh, thành phố Hồ Chí Minh","số 281, xóm 1, thôn 9, xã Vĩnh Lộc B, huyện Bình Chánh","thành phố Hồ Chí Minh","VN-SG","700000","VN","025124785030","0978812074","hotro@tranðuongcongnghi.vn","tranðuongcongnghi.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0343760505"
"Công ty TNHH Nguyễn Lương Ðôn Anh","số 892, đường Lân Hồng, phường Bình Thuận, quận Quận 7, thành phố Hồ Chí Minh","số 892, đường Lân Hồng, phường Bình Thuận, quận Quận 7","thành phố Hồ Chí Minh","VN-SG","700000","VN","02297310226","0999846838","hotro@nguyenluongðonanh.vn","nguyenluongðonanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0328541951"
"Công ty TNHH Trần Tường Nghi","số 815, đường Dương Hà, phường Cầu Ông Lãnh, quận Quận 1, thành phố Hồ Chí Minh","số 815, đường Dương Hà, phường Cầu Ông Lãnh, quận Quận 1","thành phố Hồ Chí Minh","VN-SG","700000","VN","02997189350","0994085418","hotro@trantuongnghi.vn","trantuongnghi.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0391019538"
"Công ty TNHH Huỳnh Ðường Thụy","số 246, xóm 5, thôn Sương Phong, xã Đông Sơn, huyện Chương Mỹ, thành phố Hà Nội","số 246, xóm 5, thôn Sương Phong, xã Đông Sơn, huyện Chương Mỹ","thành phố Hà Nội","VN-HN","100000","VN","02454061762","0981999648","hotro@huynhðuongthuy.vn","huynhðuongthuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0178502920"
"Công ty TNHH Nguyễn Thọ Quyết Chí","số 935, đường Hào Thái, phường Phước Ninh, quận Hải Châu, thành phố Đà Nẵng","số 935, đường Hào Thái, phường Phước Ninh, quận Hải Châu","thành phố Đà Nẵng","VN-DN","550000","VN","02367106238","0959589855","hotro@nguyenthoquyetchi.vn","nguyenthoquyetchi.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0447270851"
"Công ty TNHH Võ Từ","số 791, xóm 6, thôn 1, xã Chu Phan, huyện Mê Linh, thành phố Hà Nội","số 791, xóm 6, thôn 1, xã Chu Phan, huyện Mê Linh","thành phố Hà Nội","VN-HN","100000","VN","02454140923","0971776055","hotro@votu.vn","votu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0197294301"
"Công ty TNHH Hoàng Đan Thái","số 66, xóm Quân Lệ, thôn Ðan Duyên, xã Hòa Phong, huyện Hòa Vang, thành phố Đà Nẵng","số 66, xóm Quân Lệ, thôn Ðan Duyên, xã Hòa Phong, huyện Hòa Vang","thành phố Đà Nẵng","VN-DN","550000","VN","02363734430","0882274510","hotro@hoangdanthai.vn","hoangdanthai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0415067837"
"Công ty TNHH Đặng Thục Linh Tạ","số 784, đường Nguyễn Nhã Hiệp, phường Phú Thọ Hòa, quận Tân Phú, thành phố Hồ Chí Minh","số 784, đường Nguyễn Nhã Hiệp, phường Phú Thọ Hòa, quận Tân Phú","thành phố Hồ Chí Minh","VN-SG","700000","VN","027224814003","0998535508","hotro@dangthuclinhta.vn","dangthuclinhta.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0376438293"
"Công ty TNHH Nguyễn Giang","số 448, xóm Hảo Hảo, thôn 2, xã Quy Đức, huyện Bình Chánh, thành phố Hồ Chí Minh","số 448, xóm Hảo Hảo, thôn 2, xã Quy Đức, huyện Bình Chánh","thành phố Hồ Chí Minh","VN-SG","700000","VN","0291777924761","0900551665","hotro@nguyengiang.vn","nguyengiang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0366893711"
"Công ty TNHH Nguyễn Ánh","số 283, hẻm 98, đường Hạ Vạn, phường Yên Phụ, quận Tây Hồ, thành phố Hà Nội","số 283, hẻm 98, đường Hạ Vạn, phường Yên Phụ, quận Tây Hồ","thành phố Hà Nội","VN-HN","100000","VN","0247151949","0975719094","hotro@nguyenanh.vn","nguyenanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0163031702"
"Công ty TNHH Trần Ðông Thơ Hoa","số 710, xóm 1, thôn Dao Tường, xã Phúc Tiến, huyện Phú Xuyên, thành phố Hà Nội","số 710, xóm 1, thôn Dao Tường, xã Phúc Tiến, huyện Phú Xuyên","thành phố Hà Nội","VN-HN","100000","VN","0247178289","0955795189","hotro@tranðongthohoa.vn","tranðongthohoa.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0169146446"
"Công ty TNHH Tống Lân Linh","số 971, đường Trương Chính, phường 10, quận Quận 8, thành phố Hồ Chí Minh","số 971, đường Trương Chính, phường 10, quận Quận 8","thành phố Hồ Chí Minh","VN-SG","700000","VN","020854094371","0991697677","hotro@tonglanlinh.vn","tonglanlinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0372792652"
"Công ty TNHH Trần Quyền Ngọc Ðại","số 193, đường Lê Khiêm Phước, phường Đông Ngạc, quận Bắc Từ Liêm, thành phố Hà Nội","số 193, đường Lê Khiêm Phước, phường Đông Ngạc, quận Bắc Từ Liêm","thành phố Hà Nội","VN-HN","100000","VN","0247108083","0943231080","hotro@tranquyenngocðai.vn","tranquyenngocðai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0142154605"
"Công ty TNHH Bùi Đăng","số 671, xóm Bửu Khởi, thôn Doanh Tuệ, xã Lệ Chi, huyện Gia Lâm, thành phố Hà Nội","số 671, xóm Bửu Khởi, thôn Doanh Tuệ, xã Lệ Chi, huyện Gia Lâm","thành phố Hà Nội","VN-HN","100000","VN","0247336882","0862583753","hotro@buidang.vn","buidang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0147077481"
"Công ty TNHH Nguyễn Sa Phong Mạnh","số 440, xóm Khoa Việt, thôn Từ Vinh, xã Phước Thạnh, huyện Củ Chi, thành phố Hồ Chí Minh","số 440, xóm Khoa Việt, thôn Từ Vinh, xã Phước Thạnh, huyện Củ Chi","thành phố Hồ Chí Minh","VN-SG","700000","VN","026362529873","0996456098","hotro@nguyensaphongmanh.vn","nguyensaphongmanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0395479511"
"Công ty TNHH Nguyễn Thúy","số 517, xóm Bảo Quế, thôn 3, xã Tiền Yên, huyện Hoài Đức, thành phố Hà Nội","số 517, xóm Bảo Quế, thôn 3, xã Tiền Yên, huyện Hoài Đức","thành phố Hà Nội","VN-HN","100000","VN","02454355325","0874228512","hotro@nguyenthuy.vn","nguyenthuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0166583504"
"Công ty TNHH Nguyễn Hiền Yến Phương","số 125, xóm 2, thôn 5, xã Bình Hưng, huyện Bình Chánh, thành phố Hồ Chí Minh","số 125, xóm 2, thôn 5, xã Bình Hưng, huyện Bình Chánh","thành phố Hồ Chí Minh","VN-SG","700000","VN","02097381409","0996350889","hotro@nguyenhienyenphuong.vn","nguyenhienyenphuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0323423209"
"Công ty TNHH Bạc Nghị Sỹ","số 627, hẻm Phụng Tố, đường Phan Chiến Nhân, phường Trung Hòa, quận Cầu Giấy, thành phố Hà Nội","số 627, hẻm Phụng Tố, đường Phan Chiến Nhân, phường Trung Hòa, quận Cầu Giấy","thành phố Hà Nội","VN-HN","100000","VN","02454493640","0957285301","hotro@bacnghisy.vn","bacnghisy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0174952757"
"Công ty TNHH Phạm Tường Ân","số 483, đường Đại Uy, phường Việt Hưng, quận Long Biên, thành phố Hà Nội","số 483, đường Đại Uy, phường Việt Hưng, quận Long Biên","thành phố Hà Nội","VN-HN","100000","VN","0247117625","0906834847","hotro@phamtuongan.vn","phamtuongan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0169748235"
"Công ty TNHH Cam Mỹ","số 824, hẻm Ðoan Chấn, đường Vĩnh Anh, phường 12, quận Quận 5, thành phố Hồ Chí Minh","số 824, hẻm Ðoan Chấn, đường Vĩnh Anh, phường 12, quận Quận 5","thành phố Hồ Chí Minh","VN-SG","700000","VN","02563797037","0950182679","hotro@cammy.vn","cammy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0318771426"
"Công ty TNHH Chu Hợp Tiến Chiêu","số 327, xóm 6, thôn 6, xã Đông Sơn, huyện Thủy Nguyên, thành phố Hải Phòng","số 327, xóm 6, thôn 6, xã Đông Sơn, huyện Thủy Nguyên","thành phố Hải Phòng","VN-HP","180000","VN","0225777912724","0949588028","hotro@chuhoptienchieu.vn","chuhoptienchieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0218782468"
"Công ty TNHH Nguyễn Thư","số 502, đường Quyết Dũng, phường Nam Đồng, quận Đống Đa, thành phố Hà Nội","số 502, đường Quyết Dũng, phường Nam Đồng, quận Đống Đa","thành phố Hà Nội","VN-HN","100000","VN","0243928637","0882255321","hotro@nguyenthu.vn","nguyenthu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0143200908"
"Công ty TNHH Lê Ðinh","số 180, đường Huỳnh Nhất Lưu, phường 6, quận Quận 10, thành phố Hồ Chí Minh","số 180, đường Huỳnh Nhất Lưu, phường 6, quận Quận 10","thành phố Hồ Chí Minh","VN-SG","700000","VN","02277167466","0999927475","hotro@leðinh.vn","leðinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0324514589"
"Công ty TNHH Lyly Khanh Yến","số 801, xóm 2, thôn 6, xã Tân Minh, huyện Sóc Sơn, thành phố Hà Nội","số 801, xóm 2, thôn 6, xã Tân Minh, huyện Sóc Sơn","thành phố Hà Nội","VN-HN","100000","VN","02454325975","0891237424","hotro@lylykhanhyen.vn","lylykhanhyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0193471937"
"Công ty TNHH Võ Tuyến Chính Xuân","số 400, hẻm 57, đường Nguyễn Đức Triệu, phường Hiệp Bình Phước, quận Thủ Đức, thành phố Hồ Chí Minh","số 400, hẻm 57, đường Nguyễn Đức Triệu, phường Hiệp Bình Phước, quận Thủ Đức","thành phố Hồ Chí Minh","VN-SG","700000","VN","02917363081","0997321758","hotro@votuyenchinhxuan.vn","votuyenchinhxuan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0386263509"
"Công ty TNHH Nguyễn Cẩn Sỹ Hạ","số 600, đường Trần Giáp Nam, phường Tân Hưng, quận Quận 7, thành phố Hồ Chí Minh","số 600, đường Trần Giáp Nam, phường Tân Hưng, quận Quận 7","thành phố Hồ Chí Minh","VN-SG","700000","VN","022566777542","0889984963","hotro@nguyencansyha.vn","nguyencansyha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0369401546"
"Công ty TNHH Bùi Vy Thùy","số 17, xóm Trinh Nguyên, thôn 5, xã Bắc Sơn, huyện Sóc Sơn, thành phố Hà Nội","số 17, xóm Trinh Nguyên, thôn 5, xã Bắc Sơn, huyện Sóc Sơn","thành phố Hà Nội","VN-HN","100000","VN","02445093712","0884123524","hotro@buivythuy.vn","buivythuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0132819175"
"Công ty TNHH Nguyễn Ðan","số 142, đường Nguyễn Sơn Hải, phường Ngọc Xuyên, quận Đồ Sơn, thành phố Hải Phòng","số 142, đường Nguyễn Sơn Hải, phường Ngọc Xuyên, quận Đồ Sơn","thành phố Hải Phòng","VN-HP","180000","VN","022554126692","0970788961","hotro@nguyenðan.vn","nguyenðan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0254596236"
