"name","street","street2","city","state_id","zip","country_id","phone","mobile","email","website","lang","salesperson","pricelist","supplier currency","account receivable","account payable","tax id","company_id","company_type"
"Công ty TNHH Lê Tố","số 374, đường Lê Thủy Thụy","phường Long Bình, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","021654029416","0898330035","hotro@leto.vn","leto.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0376496613","UIT.IS336.L12.4","company"
"Công ty TNHH Mùa Cẩn Ðan","số 658, đường Quyên Nam","phường Hòa Thọ Đông, quận Cẩm Lệ","Đà Nẵng","VN-DN","550000","84","023624792312","0860441943","hotro@muacanðan.vn","muacanðan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0468192108","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Ðình","số 429, xóm 1","thôn 8, xã La Phù, huyện Hoài Đức","Hà Nội","VN-HN","100000","84","0247340349","0942466298","hotro@hoangðinh.vn","hoangðinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0195276166","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Băng","số 412, đường Trụ Viễn","phường Hưng Phú, quận Cái Răng","Cần Thơ","VN-CT","900000","84","02927345807","0931301383","hotro@phambang.vn","phambang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1822390589","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Dân Thu","số 221, đường Bình Ngôn Hoa","phường Tân Phú, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","021144533595","0953023816","hotro@vudanthu.vn","vudanthu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0349242854","UIT.IS336.L12.4","company"
"Công ty TNHH Ngô Thủy","số 752, đường Huỳnh Hãn Việt","phường 14, quận Quận 3","Hồ Chí Minh","VN-SG","700000","84","029954149352","0873362245","hotro@ngothuy.vn","ngothuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0369332588","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Lý Hiền Thắng","số 652, xóm 4","thôn 5, xã Cát Quế, huyện Hoài Đức","Hà Nội","VN-HN","100000","84","024777911833","0993832978","hotro@hoanglyhienthang.vn","hoanglyhienthang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0173274568","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Kỳ Ly Chế","số 433, hẻm Nhiên Tất","đường Hoàng Mi Lệ, phường Thịnh Liệt, quận Hoàng Mai","Hà Nội","VN-HN","100000","84","0243597934","0947488006","hotro@vokylyche.vn","vokylyche.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0173991778","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thi","số 713, đường Nguyễn Lý Lưu","phường Bình Thuận, quận Quận 7","Hồ Chí Minh","VN-SG","700000","84","0277777971489","0916636470","hotro@nguyenthi.vn","nguyenthi.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0377256591","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Phong","số 953, đường Vũ Thơ Kiên","phường Lĩnh Nam, quận Hoàng Mai","Hà Nội","VN-HN","100000","84","02422190178","0992547255","hotro@nguyenphong.vn","nguyenphong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0172366605","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Nhật","số 411, hẻm 71","đường Dương Minh, phường Long Thạnh Mỹ, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","020445059753","0999139946","hotro@nguyennhat.vn","nguyennhat.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0395662416","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thắng Phúc","số 786, hẻm 73","đường Nguyễn Vượng Phong, phường 12, quận Tân Bình","Hồ Chí Minh","VN-SG","700000","84","02077102331","0939743539","hotro@nguyenthangphuc.vn","nguyenthangphuc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0383034018","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hà Dụng Ban","số 300, đường Nguyễn Khải Hồng","phường Nhân Chính, quận Thanh Xuân","Hà Nội","VN-HN","100000","84","02466703452","0990951836","hotro@nguyenhadungban.vn","nguyenhadungban.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0116486565","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Hoàng Nhã Huệ","số 278, đường Trần Hoan Lam","phường Trường Thọ, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","02627353528","0946066292","hotro@hoanghoangnhahue.vn","hoanghoangnhahue.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0344002118","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Ca Siêu Thắng","số 108, xóm 7","thôn 10, xã Thới Tam Thôn, huyện Hóc Môn","Hồ Chí Minh","VN-SG","700000","84","023224781202","0905457768","hotro@nguyencasieuthang.vn","nguyencasieuthang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0343678425","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Giao Ẩn Trường","số 431, đường Phạm Liên Ngọc","phường Mai Động, quận Hoàng Mai","Hà Nội","VN-HN","100000","84","0247186614","0979864040","hotro@nguyengiaoantruong.vn","nguyengiaoantruong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0196803865","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Quyết Ðạo Ly","số 692, hẻm 17","đường Quế Hoàn, phường Phúc Lợi, quận Long Biên","Hà Nội","VN-HN","100000","84","024777971022","0932626477","hotro@nguyenquyetðaoly.vn","nguyenquyetðaoly.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0122189777","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Di Hân Linh","số 453, đường Thảo Vạn","phường Nguyễn Thái Bình, quận Quận 1","Hồ Chí Minh","VN-SG","700000","84","022554104004","0963166119","hotro@phamdihanlinh.vn","phamdihanlinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0355850884","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Tài","số 118, hẻm 70","đường Lê Nhất Hữu, phường Thượng Thanh, quận Long Biên","Hà Nội","VN-HN","100000","84","0247154599","0882036643","hotro@huynhtai.vn","huynhtai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0160490246","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Vịnh Lạc","số 451, đường Cảnh Kim","phường Tân Hưng, quận Quận 7","Hồ Chí Minh","VN-SG","700000","84","02383550450","0862022584","hotro@huynhvinhlac.vn","huynhvinhlac.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0378237898","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Phong","số 95, xóm 8","thôn Quảng Thúy, xã Liên Châu, huyện Thanh Oai","Hà Nội","VN-HN","100000","84","0247391663","0990872261","hotro@lephong.vn","lephong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0198174545","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hãn Kiến","số 948, xóm 7","thôn 4, xã Thạnh Phú, huyện Cờ Đỏ","Cần Thơ","VN-CT","900000","84","029245097097","0942433675","hotro@nguyenhankien.vn","nguyenhankien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1889899615","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Nhàn Thủy","số 683, đường Trụ Yến","phường Tân Quý, quận Tân Phú","Hồ Chí Minh","VN-SG","700000","84","02627317856","0962353036","hotro@nguyennhanthuy.vn","nguyennhanthuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0386211600","UIT.IS336.L12.4","company"
"Công ty TNHH Bùi Phương Siêu Vân","số 745, xóm Thiên Hạnh","thôn 6, xã Tiến Thịnh, huyện Mê Linh","Hà Nội","VN-HN","100000","84","0247317894","0949229068","hotro@buiphuongsieuvan.vn","buiphuongsieuvan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0115377534","UIT.IS336.L12.4","company"
"Công ty TNHH Hoàng Vy Huyền","số 531, đường Phan Hoài Kiến","phường 10, quận Quận 10","Hồ Chí Minh","VN-SG","700000","84","027622232148","0914576538","hotro@hoangvyhuyen.vn","hoangvyhuyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0392537344","UIT.IS336.L12.4","company"
"Công ty TNHH Liễu Quý Cung Khúc","số 417, hẻm 63","đường Hoàng Ðài Tuấn, phường Hòa Khánh Bắc, quận Liên Chiểu","Đà Nẵng","VN-DN","550000","84","023654102320","0999819516","hotro@lieuquycungkhuc.vn","lieuquycungkhuc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0477471021","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Dũng Dũng Tố","số 665, xóm 3","thôn 9, xã Tân Kiên, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","02703728797","0959644437","hotro@nguyendungdungto.vn","nguyendungdungto.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0317750920","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hiếu","số 161, đường Phạm Triều Trọng","phường Bến Thành, quận Quận 1","Hồ Chí Minh","VN-SG","700000","84","020644537657","0945689669","hotro@nguyenhieu.vn","nguyenhieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0374451787","UIT.IS336.L12.4","company"
"Công ty TNHH Quàng Hiền San","số 162, xóm 10","thôn 10, xã Vân Hà, huyện Đông Anh","Hà Nội","VN-HN","100000","84","0243994492","0969834846","hotro@quanghiensan.vn","quanghiensan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0134696572","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Thiện","số 929, hẻm Mai Lưu","đường Nguyễn Hoạt Phúc, phường Thuận An, quận Thốt Nốt","Cần Thơ","VN-CT","900000","84","029222377209","0958681231","hotro@tranthien.vn","tranthien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1853052641","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thúy","số 494, hẻm 98","đường Nguyễn Hiển Phong, phường Trung Kiên, quận Thốt Nốt","Cần Thơ","VN-CT","900000","84","029254475648","0947270508","hotro@nguyenthuy.vn","nguyenthuy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1892190171","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Phương Hảo","số 596, xóm 3","thôn Thảo Hiếu, xã Tân Quý Tây, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","0238777948934","0887868834","hotro@nguyenphuonghao.vn","nguyenphuonghao.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0361758401","UIT.IS336.L12.4","company"
"Công ty TNHH Hồ Thăng","số 631, xóm 8","thôn 10, xã Đông Mỹ, huyện Thanh Trì","Hà Nội","VN-HN","100000","84","02445026464","0900636764","hotro@hothang.vn","hothang.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0148406717","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Cường Thạc Bình","số 481, đường Hạ Hải","phường Tây Mỗ, quận Nam Từ Liêm","Hà Nội","VN-HN","100000","84","02454103059","0939436988","hotro@nguyencuongthacbinh.vn","nguyencuongthacbinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0171234723","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Hào","số 730, hẻm Ðại Phước","đường Ân Trọng, phường Cổ Nhuế 2, quận Bắc Từ Liêm","Hà Nội","VN-HN","100000","84","02454411201","0992216283","hotro@nguyenhao.vn","nguyenhao.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0189498011","UIT.IS336.L12.4","company"
"Công ty TNHH Mạch Vinh Thủy Hạnh","số 577, đường Nhâm Nghị Tuệ","phường Hưng Lợi, quận Ninh Kiều","Cần Thơ","VN-CT","900000","84","029254490892","0898430673","hotro@machvinhthuyhanh.vn","machvinhthuyhanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","1811757167","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Nguyệt","số 635, đường Nguyễn Chiến Tuyết","phường Bình Trị Đông A, quận Bình Tân","Hồ Chí Minh","VN-SG","700000","84","022154142766","0991849548","hotro@nguyennguyet.vn","nguyennguyet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0341737178","UIT.IS336.L12.4","company"
"Công ty TNHH H' Uyên","số 865, xóm 9","thôn 2, xã Đông Sơn, huyện Thủy Nguyên","Hải Phòng","VN-HP","180000","84","022554118849","0998613721","hotro@h'uyen.vn","h'uyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0234022738","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Diễm Trương Ý","số 694, xóm 7","thôn Đức Bội, xã Phương Trung, huyện Thanh Oai","Hà Nội","VN-HN","100000","84","0243718304","0880349976","hotro@lediemtruongy.vn","lediemtruongy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0165457563","UIT.IS336.L12.4","company"
"Công ty TNHH Đặng Dương Duy Thiệu","số 363, hẻm Sỹ Dũng","đường Ðào Ngân, phường Bình Hưng Hòa, quận Bình Tân","Hồ Chí Minh","VN-SG","700000","84","025866405409","0996068072","hotro@dangduongduythieu.vn","dangduongduythieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0395700434","UIT.IS336.L12.4","company"
